17,PK,Josh Brown,NYG,12,3,0,3,0,
17,PK,Travis Coons,CLE,12,4,0,0,0,
17,PK,Justin Tucker,BAL,10,3,0,1,0,
17,PK,Greg Zuerlein,LA,10,3,2,1,0,
17,PK,Dustin Hopkins,WAS,10,2,0,4,0,
17,PK,Dan Carpenter,BUF,10,3,0,1,1,
17,PK,Brandon McManus,DEN,9,2,0,3,0,
17,PK,Blair Walsh,MIN,8,2,0,2,0,
17,PK,Andrew Franks,MIA,8,2,1,2,0,
17,PK,Graham Gano,CAR,8,1,0,5,0,
17,PK,Chris Boswell,PIT,8,2,1,2,0,
17,PK,Robbie Gould,CHI,8,2,0,2,0,
17,PK,Josh Lambo,SD,8,2,0,2,0,
17,PK,Kai Forbath,NO,8,2,0,2,0,
17,PK,Mason Crosby,GB,7,2,0,1,0,
17,PK,Matt Prater,DET,6,1,1,3,0,
17,PK,Mike Nugent,CIN,6,1,0,3,0,
17,PK,Jason Myers,JAC,6,2,0,0,0,
17,PK,Ryan Succop,TEN,6,1,0,3,0,
17,PK,Randy Bullock,NYJ,5,1,1,2,0,
17,PK,Caleb Sturgis,PHI,5,0,0,5,0,
17,PK,Shayne Graham,ATL,5,1,1,2,0,
17,PK,Sebastian Janikowski,OAK,5,1,0,2,0,
17,PK,Stephen Gostkowski,NE,4,1,1,1,0,
17,PK,Connor Barth,TB,4,1,0,1,0,
17,PK,Cairo Santos,KC,3,0,0,3,0,
17,PK,Dan Bailey,DAL,3,0,0,3,0,
17,PK,Jordan Gay,BUF,0,0,0,0,0,
17,PK,Chandler Catanzaro,ARI,0,0,1,0,1,
